ID,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,Footage_to_Lot_Ratio,Total_Rooms,Age_of_House,Garage_to_Footage_Ratio,Avg_Room_Size,Price,House_Orientation_Angle,Street_Alignment_Offset,Solar_Exposure_Index,Magnetic_Field_Strength,Vibration_Level
425,3404,3,3,1977,3.529608977095392,0,1,964.4127783245954,6,48,0.0,567.3333333333334,14442.286089161627,109.52720746543358,65.00712424584007,125.04359745318337,263.77165821250094,318.9909991728659
426,633,5,2,1977,1.280043738388764,2,5,494.5143521398568,7,48,0.0031595576619273,90.42857142857144,4295.136114540612,150.5674930646228,258.524307441538,318.04731467498186,24.12595359043559,169.79381667021434
427,534,3,1,2016,2.527153571617679,0,10,211.30492661677715,4,9,0.0,133.5,2900.1416095750246,196.81570056358063,313.2355946043348,195.67375824335255,143.1404562790334,306.20683008544177
428,1322,2,3,1981,3.43827346162029,2,5,384.495304040478,5,44,0.0015128593040847,264.4,5807.503963159217,337.25870615691287,299.41093572327844,58.69272129537276,195.9115185013328,323.2638778266069
429,3557,2,2,1985,1.655345733393911,0,4,2148.7958244874794,4,40,0.0,889.25,21090.753035274385,98.65987944739416,21.07833452783251,95.51740951996813,272.6218721791803,123.06565509021294
430,4675,2,1,2015,4.774548507107342,0,7,979.1501736846624,3,10,0.0,1558.3333333333333,20002.17588326021,9.492110819010724,2.7226349921311632,333.4977384228312,337.6674833162019,146.65158871661964
431,2323,3,3,1991,1.5171493855489344,2,5,1531.1610195587252,6,34,0.0008609556607834,387.1666666666667,14634.114216437474,63.133660304441854,215.361105862946,257.1575888645991,350.8886145774785,144.67545764522623
432,4812,2,1,1965,1.7282749762916954,1,7,2784.279160440635,3,60,0.0002078137988362,1604.0,26910.59880214435,226.5835097286945,294.4203178230078,99.2763245704885,55.32877542391363,58.12482026312643
433,3037,1,3,2014,3.3376142371239155,2,8,909.9314013644188,4,11,0.0006585446163977,759.25,14312.073217236602,33.83349834271284,3.5175050709061173,16.433548380858145,317.721555638045,21.083509902432187
434,1660,3,2,1961,3.639723383989818,1,4,456.078615012861,5,64,0.0006024096385542,332.0,6824.779732593962,44.7470004547961,354.1244130948289,304.94189771420383,159.4073291557455,156.6944206763594
435,4297,3,2,1957,3.2651859988023406,2,2,1316.0046630042286,5,68,0.0004654410053525,859.4,17948.870730425446,237.2126190876545,183.0097968898608,73.68483926062223,316.55887764425063,250.5887501641341
436,4567,2,2,1988,2.546925992612907,0,6,1793.1420124676206,4,37,0.0,1141.75,22502.64962903226,87.83627161647009,229.8693411590708,168.7564675672221,320.70799259393283,262.8798183926097
437,3505,2,3,1968,4.433768069706617,1,8,790.5239843165559,5,57,0.0002853067047075,701.0,13640.710748475503,71.88256157700951,310.33535435615283,263.0955473930627,340.0014897699492,142.9171783946907
438,3579,5,1,1979,2.856036107884351,0,7,1253.135417342883,6,46,0.0,596.5,16351.407723165328,150.75738896114632,359.40510410146186,331.55802759476734,83.33107695550733,162.1261388810854
439,1198,1,3,2002,4.673098312638337,2,1,256.3609665048184,4,23,0.001669449081803,299.5,5068.139287388145,295.86962134452824,253.6850745851928,122.53935753162204,214.86667567959336,281.67329239660364
440,554,3,2,1954,1.5464359922938475,2,6,358.24308458977663,5,71,0.003610108303249,110.8,3235.9175581156323,239.413202836652,79.42030297603606,250.99537748746923,300.5809940499853,18.454845303359345
441,4952,4,3,1995,4.725027320185737,2,9,1048.036268244337,7,30,0.0004038772213247,707.4285714285714,19787.89787275029,338.92733115954906,263.9206880695011,207.7919592244383,338.06465260210496,81.63814511507245
442,4487,3,2,1976,4.79090794033179,1,7,936.5656898198,5,49,0.0002228660574994,897.4,17456.973814464644,227.20990535901464,147.36024227341548,107.97088014251447,80.0500697093413,68.37700912472192
443,2863,1,3,1957,3.4149840482765392,0,4,838.3640917575846,4,68,0.0,715.75,11891.980282391189,35.161961042298195,260.9160377503541,54.44885834457644,352.9327467391866,285.7745174068943
444,1811,4,2,2015,1.8304926767222864,1,8,989.3511309986826,6,10,0.0005521811154058,301.8333333333333,10835.818869899516,128.0421779273817,211.59696991039132,252.4211501724935,283.4539049337383,77.77131854150599
445,3587,2,3,1966,2.848788515653537,0,3,1259.1317257459214,5,59,0.0,717.4,16112.899463459167,25.627913445682434,89.00318678514374,242.2679840619957,293.3783022745941,184.21468096129232
446,1717,1,2,1962,4.322903969695556,0,7,397.18670875793737,3,63,0.0,572.3333333333334,6837.206362011687,346.76011419862004,281.6587742609784,195.48885022475875,61.10223428769234,316.6565388162344
447,3038,5,1,1967,2.854458747368937,0,3,1064.2998441649363,6,58,0.0,506.3333333333333,13591.659687215388,106.963817624343,130.40475899482382,202.3462059849256,14.492881083323557,257.4450071340797
448,3705,5,1,1988,2.672210628846205,2,10,1386.4925017530254,6,37,0.0005398110661268,617.5,17742.96878835738,24.147531859833894,102.92644412609764,236.3871865348354,150.3601184941181,353.25272786085964
449,4312,5,3,1969,1.690321117949772,2,2,2550.9945738772526,8,56,0.0004638218923933,539.0,24140.72416334004,22.814989370196383,158.22420790784764,277.25695623255456,340.97812664408923,149.45243543738846
450,3174,1,1,1976,4.986091483652099,0,5,636.5707509392067,2,49,0.0,1587.0,12822.85368715289,238.87345392601583,155.54767785991055,271.5353904049282,11.757261882418517,343.3077388186882
451,1516,1,3,1985,2.493767130486895,2,6,607.9156235025075,4,40,0.0013192612137203,379.0,7515.9477852106975,122.05072477753224,16.467132172504627,39.95620891685319,127.59298156549976,222.90218473170123
452,862,2,1,2012,2.716695523498164,2,7,317.29724311911195,3,13,0.0023201856148491,287.3333333333333,4493.414218573208,73.85027057352258,330.8135521102396,36.64932586183328,238.23998368978985,225.96079577717117
453,4031,4,2,2007,4.279191584915697,0,4,942.000356845302,6,18,0.0,671.8333333333334,17166.804192110394,144.27470191511736,354.48110622882297,157.1811083167558,38.11475455672655,112.93312491257625
454,2496,3,2,2014,1.8448571086656385,2,9,1352.950311585554,5,11,0.000801282051282,499.2,14894.957540942289,292.9662070945015,122.84921794541629,344.1769717002959,10.809361918581413,2.3271688042957983
455,664,2,2,1982,2.296250575299588,2,8,289.1670478572962,4,43,0.003012048192771,166.0,3458.272060325686,171.37814479167588,9.430815071543323,178.65315103765016,143.16638919589968,153.75781632972357
456,2365,2,2,1987,2.588300102320271,0,10,913.7271206997616,4,38,0.0,591.25,11625.027021295164,80.8577362583935,352.7893185691862,173.12045277708324,137.15685852062396,286.71860214845185
457,4678,5,3,1986,3.045596774634526,0,1,1535.9879675999996,8,39,0.0,584.75,21181.882732930608,92.967979787625,196.8110685770652,233.2142805565902,177.32486547118714,232.4169277410282
458,4483,3,1,1971,1.723039322360581,1,1,2601.797847456113,4,54,0.0002230649118893,1120.75,25463.69125281947,203.90567050688296,120.42406394709558,340.95264015906685,211.8067995539352,344.5685397143266
459,4889,4,2,1991,4.825217370695743,2,8,1013.2186022730538,6,34,0.0004090816117815,814.8333333333334,19500.96955142147,228.0706958739221,120.64278753329108,126.85498077947558,108.37658802035268,197.5942085553359
460,4072,1,1,2004,4.524819748918283,0,5,899.9253508326966,2,21,0.0,2036.0,17752.25328859117,93.39243603526528,117.69538188170849,109.51153906906112,206.29519222284563,266.96379904805866
461,3974,4,3,2018,4.219934258572882,0,6,941.7208317704803,7,7,0.0,567.7142857142857,17282.357595747217,52.16215395284031,251.08972620094207,256.3250473190811,253.96589890205505,256.3693365170178
462,1492,4,1,2014,2.4333028875357985,1,2,613.1583567514465,5,11,0.0006702412868632,298.4,7911.160616022759,54.91405544913408,265.5030094052425,326.8435657606629,337.7936623144738,25.39282953346436
463,3401,5,3,1996,3.5424726161645834,1,5,960.0638786820728,8,29,0.0002940311673037,425.125,14957.539475286289,212.48304007287132,48.72746961996679,142.75932551638675,18.46578563323761,233.4472404840853
464,2560,4,2,2015,3.802574196508413,0,2,673.2281522213649,6,10,0.0,426.6666666666667,11449.239936248156,285.8490681373066,288.55336027787627,104.58162204171134,68.61953990680192,311.77284301647234
465,3814,4,1,1996,2.439890881804802,1,2,1563.1846606102158,5,29,0.0002621919244887,762.8,19430.114496582697,58.0396634114416,80.79860586119784,72.72564062489639,87.12794879311579,180.10027267479373
466,660,1,1,2016,3.5856524432013974,0,6,184.066919606611,2,9,0.0,330.0,3261.089484901262,350.28379971088043,143.13398326660595,108.45549387360012,86.95326301260543,131.3360892748075
467,566,1,3,2010,1.087255688527329,0,1,520.5767198759274,4,15,0.0,141.5,4551.897516046291,277.01745594909727,218.25105759035188,177.43125040108075,23.81946798039856,195.9326413254903
468,3290,3,1,1954,3.759549828482928,1,10,875.1047732030186,4,71,0.0003039513677811,822.5,13086.292229804494,183.085448819293,333.99082195027665,250.52368254076887,156.24755017515318,62.87298692267864
469,1622,3,2,1954,2.0120317654554896,1,2,806.1502943681443,5,71,0.000616522811344,324.4,8185.763922767375,284.2625314060394,182.60453112782128,8.406754678146928,224.54751055104327,344.4193562001659
470,3467,5,3,1953,3.891803316926021,1,4,890.846663530377,8,72,0.0002884338044418,433.375,13395.13383479628,270.8548305975648,336.19500631004576,139.67523358087303,5.177320585950609,63.74961194302434
471,2539,4,3,2006,1.47312737683938,0,8,1723.5441007467175,7,19,0.0,362.7142857142857,16719.398633336186,42.083294655011066,192.711647322933,139.73965420571838,322.4026253274619,122.84800191277942
472,2074,2,3,2010,1.4191104151047536,2,8,1461.4789504218422,5,15,0.0009643201542912,414.8,14030.923917745484,27.31079811911901,250.25203945713375,25.83929024154469,163.43636803189165,141.6799209982736
473,3891,5,3,1990,0.8691065834516188,1,3,4477.01130573314,8,35,0.0002570033410434,486.375,33688.858025214286,249.821440008156,13.833485626437,17.992450317484344,143.82676245129653,24.54718311556657
474,2146,5,2,1998,2.2201351338985624,0,4,966.6078281602702,7,27,0.0,306.57142857142856,11344.208363319094,28.8841484381912,312.50040843868214,256.75447798174235,260.85538326514643,261.1337760845487
475,1863,4,2,1995,2.5840162122688017,2,4,720.9707087573806,6,30,0.0010735373054213,310.5,9186.827640379524,194.16320708963423,46.6253716618095,317.669892626642,77.18633387753924,257.2987800607329
476,3573,3,3,1995,0.6927689980360097,1,2,5157.563358246984,6,30,0.0002798768541841,595.5,36677.39749172275,322.1378461539536,287.5619648785195,340.45133292010166,103.48619936301004,200.2286493468042
477,1354,2,3,2008,4.852686143868645,1,3,279.02072375127227,5,17,0.000738552437223,270.8,5674.739729948844,86.24228064011007,301.3247982109219,62.55417352886776,89.41809914755471,0.0110587843376697
478,3569,3,3,1965,2.6405951810493145,2,8,1351.589227161188,6,60,0.0005603810591202,594.8333333333334,16251.969750831136,297.524687798787,265.1047254236306,112.0382982228217,117.59012979332792,128.930297950492
479,3835,3,2,1958,4.011565382330714,2,9,955.985914349443,5,67,0.0005215123859191,767.0,15006.058724780713,3.958498317052972,186.21686031897937,36.9057470639308,5.973293027735238,338.7572361267973
480,2196,3,2,2009,0.7447583683504003,2,8,2948.607351487734,5,16,0.0009107468123861,439.2,22185.090802661714,238.8606368789001,160.5249742956294,309.0030036476835,269.4081073196663,194.89479152667775
481,4643,1,3,2019,4.557123523791804,2,3,1018.8444477661956,4,6,0.0004307559767391,1160.75,20063.772041365955,232.53020687937644,142.91334614674204,76.3178596915169,221.44649059483197,68.11048526052775
482,1293,1,1,1968,3.173638382404059,1,5,407.41881846681633,2,57,0.0007733952049497,646.5,5873.507039285131,345.98531428900384,220.6582496980292,342.3342940209174,146.7893178009836,15.51603922139666
483,3324,5,1,2018,2.018896096477185,2,7,1646.4443146926276,6,7,0.0006016847172081,554.0,19104.151031761365,89.45609033320767,35.309729082328055,227.1318444824988,191.32376910814992,271.6449700340652
484,630,3,3,1997,1.0142859649909075,1,8,621.1266070369489,6,28,0.0015873015873015,105.0,5132.524375904703,216.4014042275552,89.88048318930694,23.53181672317869,242.64717086116536,244.6909980600043
485,2497,3,1,2000,1.6411285264836613,2,7,1521.51398242413,4,25,0.000800961153384,624.25,15383.538131206782,333.2046646464395,66.67040443228845,58.20171704530628,125.10676631295166,343.9613489177043
486,1100,5,3,2018,2.343826563993226,0,1,469.31800197959495,8,7,0.0,137.5,5956.934058887708,109.66095690241345,122.3549869565038,41.07448255965601,155.52681393402216,351.82077572392103
487,1667,1,2,1954,1.3653945321513237,1,8,1220.892541127629,3,71,0.0005998800239952,555.6666666666666,10355.156128633438,152.71992332891145,312.80579441233857,200.7751774500158,243.91138099812648,299.7402383974072
488,2468,2,2,2014,0.9842638314193648,1,7,2507.457778308284,4,11,0.0004051863857374,617.0,20992.805935483364,193.3583550546772,109.1262081403183,132.73458151132627,143.23165308627378,258.2873966202884
489,3944,2,3,1981,1.4024884003036993,2,10,2812.144470603788,5,44,0.0005070993914807,788.8,25388.715768471196,114.09192185625996,45.06688519291816,298.543247754032,42.19340604488403,182.13539555504104
490,3274,5,3,2004,4.012502120992462,2,7,815.9497244552736,8,21,0.0006108735491753,409.25,13995.75392277112,229.4747645393544,194.86668070838536,105.6559763549238,115.61837494894326,211.18461058211852
491,4734,5,3,1969,3.773881536012927,0,4,1254.4113944290443,8,56,0.0,591.75,19074.38952038913,138.20083969435612,6.909219656300407,208.18742379132985,238.86849380884283,68.3551184745312
492,884,1,3,1964,4.072682236369841,1,2,217.05597164092717,4,61,0.001131221719457,221.0,3584.2837401247884,282.1150845868115,60.48511478815083,326.19996076769894,193.68817393100505,242.9615530994957
493,3093,1,3,2011,0.6311983370994005,0,2,4900.203023685909,4,14,0.0,773.25,35583.628462452296,174.42827466876767,344.74510242193685,327.5795317875811,314.6658383898667,248.51622488426244
494,3051,1,2,1999,1.4980189018654335,0,6,2036.689921736428,3,26,0.0,1017.0,19844.72048904898,239.47099945063204,189.73492700819455,20.82400180097782,160.8172298130673,260.65050795825164
495,1832,4,3,2007,1.0682201169847934,1,5,1715.0023397528653,7,18,0.0005458515283842,261.7142857142857,14556.94029837684,308.0507285182629,144.53795371006376,249.7025006905663,191.2658466063355,20.066707291479027
496,1199,1,1,1953,2.45927140779081,0,2,487.5427723030678,2,72,0.0,599.5,5775.896033178161,50.43024548514865,111.73030521248656,321.30838438374457,150.9377980197679,149.3372359876867
497,1831,4,3,2010,0.7105363023729583,1,9,2576.926743763915,7,15,0.0005461496450027,261.57142857142856,19066.0020917263,14.152370342795615,316.82847152212497,302.16185724816086,205.65376917735503,122.12663802258108
498,2868,1,2,1986,0.9436231716008556,1,10,3039.3488484756485,3,39,0.0003486750348675,956.0,23912.287826791984,77.69556989886354,37.64442252038409,13.219690500295613,26.677952126952142,54.52038789672864
499,3848,4,2,2016,1.7531182801739855,1,3,2194.946024758872,6,9,0.0002598752598752,641.3333333333334,23642.98832381913,227.4613963811277,191.22103008037152,181.963842447762,282.1457703870851,147.88397159986025
500,4597,3,2,2016,3.680770351012435,0,9,1248.9233398480148,5,9,0.0,919.4,20995.471460828758,326.97571894799535,255.01067161741253,120.6748970535142,226.88899900421688,42.55870402479189
501,577,5,3,1971,2.0831225288465864,1,10,276.9880273530917,8,54,0.0017331022530329,72.125,3033.061554117721,166.32208931188777,23.994734601848386,342.5147317302596,42.73527438328013,177.4645097961096
502,1166,5,2,2008,0.9111834718718416,1,10,1279.6544669589864,7,17,0.0008576329331046,166.57142857142858,10283.191088575726,7.225631199981493,194.38456690100145,107.29879511019952,85.73279531965068,340.4698928013348
503,3208,2,3,1951,4.267683532123289,2,2,751.695849950695,5,74,0.0006234413965087,641.6,12202.343891364198,87.54198875980347,357.05158248577084,300.89733404778576,145.1558279461762,248.41687982740183
504,2081,1,1,1966,3.866723718744585,0,5,538.1817143831629,2,59,0.0,1040.5,8833.411034544268,187.2588604003176,342.50520319439653,125.57539222901256,289.36976057405104,335.7910580617128
505,3572,4,3,1958,0.6911145916543993,1,3,5168.462716796789,7,67,0.0002799552071668,510.2857142857143,33945.915087849564,234.9885988266749,3.3593831377535865,182.49135766626048,329.91139603154386,123.45467859331052
506,2714,3,1,1967,3.413824091795134,1,4,795.0028844552629,4,58,0.0003684598378776,678.5,11538.600204325605,342.14813426756115,139.88091645732447,211.94334796727517,11.427755534275905,280.87655347282805
507,3652,2,1,1968,0.9244734183096964,2,7,3950.356957452928,3,57,0.0005476451259583,1217.3333333333333,29501.33178396641,180.96444836239013,237.0426604770332,128.80737551715904,239.9266971096609,144.72979807976665
508,3499,5,1,2021,3.5004735940275373,1,5,999.5790300975126,6,4,0.0002857959416976,583.1666666666666,16355.003931121468,219.4431602327629,287.0733677784941,165.335470982357,322.32459209514093,37.23628134977402
509,3090,1,2,1954,3.0479675708867746,2,7,1013.7903137535668,3,71,0.0006472491909385,1030.0,13330.024498372464,337.80256445557364,51.20977272739062,323.48181768294216,123.61921278395192,124.2060623728438
510,2579,2,3,2010,2.70066098888429,1,5,954.9514028658032,5,15,0.0003877471888328,515.8,12914.314060425822,300.57488524774766,202.13445166542851,237.9651315290353,65.22598045802981,123.16773604028218
511,724,2,2,1982,3.319056588546172,0,5,218.13427420866293,4,43,0.0,181.0,3284.386560314816,135.69999459296673,149.08671091041373,27.21781462203028,208.0408005698718,223.67902469605465
512,4144,3,2,1950,1.4684201587993675,2,3,2822.0805708553344,5,75,0.0004826254826254,828.8,24033.71902889292,205.48018968080828,160.99291458174085,236.64725358124628,327.8180581971918,259.3382394911205
513,3647,4,1,1993,4.695452412029949,2,5,776.7089685876127,5,32,0.00054839594187,729.4,14755.101148520644,134.86054126552963,355.55384294498083,213.71788483507385,112.9776509607896,297.33563107800586
514,3824,1,2,2018,2.060986893639736,0,6,1855.4217941904303,3,7,0.0,1274.6666666666667,22171.176479709997,210.01275543497744,236.82430965709295,204.9758500256218,215.7487618101976,48.6782329366277
515,2193,4,1,1996,4.731886432853361,0,6,463.451528501204,5,29,0.0,438.6,8991.984844730869,265.64289001047666,121.28248503759846,343.82178413459604,270.62891726250257,342.1918155435872
516,2459,1,1,1964,3.1047807561601664,0,4,792.0043935859629,2,61,0.0,1229.5,11041.00045067135,294.1999920724377,247.6388600282928,313.6336136146988,128.47895106159967,46.19731038795523
517,2538,5,3,1968,0.784131318173261,0,2,3236.70275778885,8,57,0.0,317.25,22578.79793289788,39.61869282996364,291.4257869009561,150.3939525390359,165.21858597485533,324.09508003274533
518,2849,1,1,1996,3.7591453737461,1,5,757.8850288412461,2,29,0.0003510003510003,1424.5,12977.656656588402,323.299544198657,304.74516192850007,330.5660712031573,337.85357695709564,123.33278981200746
519,2982,1,3,1956,3.5660885595860696,0,4,836.2103044199589,4,69,0.0,745.5,12209.248181276407,181.23021750774848,84.1363494877559,254.51153548405784,333.7645614712018,344.2650773448101
520,3957,3,3,2022,2.813904680042026,0,5,1406.2310028003158,6,3,0.0,659.5,19967.016593328925,108.31619153403707,203.6635070384848,113.16604074614942,193.79949957205685,299.3465999204005
521,2990,1,2,1986,3.9718042789931935,2,6,752.8064803731795,3,39,0.0006688963210702,996.6666666666666,12810.51441663673,59.86201275218859,229.02385129496375,98.66577216318876,18.22409001686669,67.11112974743085
522,4223,1,1,2012,2.575251055642595,1,9,1639.8401199553132,2,13,0.0002367984844896,2111.5,22518.40345214009,322.95969358292774,348.79602790284895,311.2428994281612,315.4749959312322,102.43489884369616
523,2517,5,1,1987,4.730824360634371,2,6,532.0425803469244,6,38,0.0007945967421533,419.5,10036.820285646754,248.5421383065715,194.40428925762384,22.56826378387171,349.17354912426873,135.6035185546065
524,3401,5,1,2013,1.0149418337556135,2,2,3350.9309468653964,6,12,0.0005880623346074,566.8333333333334,28158.3960025396,286.4853609969964,179.59973524248818,25.535597808158435,284.9609529328932,141.02728220242014
525,1024,5,2,1998,3.995614994629496,2,1,256.2809483337003,7,27,0.001953125,146.28571428571428,4421.402361126859,129.66863090805464,248.20738888941565,185.9661462405525,195.0339471363228,326.8866763517985
526,4685,1,1,1956,4.70827439026922,2,6,995.0567047839604,2,69,0.0004268943436499,2342.5,18306.415521422678,37.12459278093574,60.13508684434195,122.617499969265,24.212129028252427,44.38216054762086
527,2029,1,3,1966,4.2069532810960535,1,8,482.29677498852016,4,59,0.0004928536224741,507.25,8115.869401457176,114.481250989871,310.3659422155622,348.1655814933014,22.509466467424467,251.2198027818612
528,2343,1,3,1974,3.79851628832759,1,5,616.8197849249123,4,51,0.0004268032437046,585.75,9750.583105597703,315.8421672171532,335.53011798360626,109.42070444666057,89.98450070314364,113.4861964738023
529,2182,3,3,1953,2.130940951771231,2,5,1023.9607991888884,6,72,0.0009165902841429,363.6666666666667,10660.427298764776,58.18633707406096,7.964478550439011,152.11743419230007,69.79070445728136,45.19792436345176
530,895,1,3,2021,2.146486143005962,1,6,416.96053008133214,4,4,0.0011173184357541,223.75,5177.035564066232,254.24720177633864,72.66724276426142,194.90673864513067,334.1455553210225,357.3052632583097
531,1315,3,2,1981,2.757090649630768,0,7,476.9520364432362,5,44,0.0,263.0,6243.236964619992,154.14629339423317,47.24815596565953,22.910727343191244,180.04059074758572,90.31647596065208
532,3308,3,1,1978,4.3384189789876615,0,9,762.4897493814435,4,47,0.0,827.0,13348.198293801572,161.44038791219512,337.17804922618615,347.04626656237286,203.8250488410255,176.27186737153175
533,3217,5,3,2012,4.368003786130716,2,7,736.492035610092,8,13,0.0006216972334473,402.125,13697.054152582376,354.3847850532788,201.83763398982157,28.244093874164623,224.1912251663428,346.15826356952385
534,2538,4,3,1998,4.892147143700917,0,10,518.7906098180028,7,27,0.0,362.57142857142856,10209.444761039787,205.160286553674,116.8833336804216,344.8562835804374,107.97914511972816,357.1688302122898
535,4620,5,1,2017,0.914444393898154,1,5,5052.248152898132,6,8,0.0002164502164502,770.0,41280.638497813154,294.2796822258387,344.9064528429769,350.30813867003985,185.0743593184535,347.69963509859974
536,3728,2,1,1984,1.629860466493255,0,6,2287.3123660831047,3,41,0.0,1242.6666666666667,22463.114548684563,150.81316182163724,236.33229863934096,331.0311688761779,109.18292070574184,31.48074064795876
537,2354,3,3,2005,3.5808178741923484,1,3,657.3917140454801,6,20,0.0004248088360237,392.3333333333333,10519.254059301182,85.74580117682154,88.8043912277843,147.3883458541266,228.74916847028757,246.1932449672515
538,1782,2,1,1982,3.981481542030496,0,6,447.5720862167319,3,43,0.0,594.0,7588.608042743264,183.8690289279237,93.51136215371744,153.89628765142146,301.8570601834889,0.4003539106274667
539,3766,5,1,1980,2.208275440032516,0,5,1705.403199133776,6,45,0.0,627.6666666666666,19098.011693389613,87.28938130850268,54.86976479895028,273.9736044902819,14.421282858250011,238.4329459430592
540,2125,3,1,1961,3.6865482570528143,1,2,576.4199603069394,4,64,0.0004705882352941,531.25,8736.074928771226,181.89085408122855,13.201713696075467,147.46640216228352,359.6013403319846,88.5050792976241
541,1372,4,2,2015,2.5003771387257183,1,10,548.7172229942961,6,10,0.0007288629737609,228.66666666666663,7173.829140254532,65.37517804851323,237.36741199408175,307.3625718136801,288.35305214521134,150.26212163849326
542,4527,4,2,1951,1.000117162994056,0,7,4526.469665261515,6,74,0.0,754.5,33171.038515197244,39.827425303874605,165.40083662615518,27.446118470483214,196.81044554596684,2.5136142769253222
543,3262,2,3,2015,0.8941608383267587,1,3,3648.113247840482,5,10,0.0003065603923973,652.4,29377.791592380065,315.79219469271897,319.17751748656804,282.66823553342704,169.54569087650407,42.89064191857734
544,3620,4,1,1978,2.228191872759952,0,5,1624.6356717548222,5,47,0.0,724.0,18361.55881823691,147.38819478884656,132.5914309824654,348.0643799277427,352.2077233404684,70.36488013262397
545,4933,3,1,2015,4.7693497781737,2,7,1034.3128999628468,4,10,0.0004054327995134,1233.25,20840.85918436353,305.72042777790404,98.37342971935536,40.52894054829733,263.6643776610165,90.83229374508736
546,4688,5,3,1983,1.91671623208242,2,7,2445.8497932720657,8,42,0.0004266211604095,586.0,25496.431577030064,115.94849960994418,303.13198597551167,37.93137201030833,327.0364386765751,112.65103729037614
547,3932,3,2,1970,4.94975989125124,2,5,794.3819672848894,5,55,0.0005086469989827,786.4,14848.430953787314,157.005550488714,259.94553775298533,238.6969890492321,142.2559070900298,329.93609440158514
548,760,2,1,2011,1.8337640309387755,2,3,414.4480899273208,3,14,0.0026315789473684,253.33333333333331,4682.027293821797,225.9748991057104,4.363478871801578,93.56579252741984,112.99610754540984,243.211238484278
549,4533,2,1,1971,2.856202462186753,1,6,1587.0723661968502,3,54,0.00022060445621,1511.0,20904.06797447932,336.37212531684537,238.0934199853492,272.631674568398,155.24419312496084,28.028347059157056
550,841,5,3,1984,1.1210696915902327,2,7,750.1763773553141,8,41,0.0023781212841854,105.125,6192.734053826952,50.44074327592292,148.54386270550455,109.05512603055452,289.9548154965525,121.97645367221064
551,4800,1,1,1974,4.582620249603826,2,1,1047.4356893122372,2,51,0.0004166666666666,2400.0,19535.22520505425,222.57171775090652,63.10905924875747,135.83449942674943,89.88082298648285,340.2086632490048
552,4033,3,2,1995,3.224665627366754,2,6,1250.6723071605188,5,30,0.0004959087527894,806.6,18286.336533098747,9.13908803772415,263.8085561158502,280.9315810824774,15.089478017852713,107.96313347803304
553,2876,3,2,2011,4.223104496717655,1,10,681.0155898901693,5,14,0.0003477051460361,575.2,12514.718436764662,54.602956703790426,163.5758404415859,53.02909594042932,43.16079365017635,173.96354731515666
554,3238,2,1,2007,1.5668811883280305,0,7,2066.5255439406787,3,18,0.0,1079.3333333333333,21001.44206895295,101.53244612567032,278.45032524717624,133.62207243754594,87.62280595867097,345.52476734574606
555,1443,3,1,1991,1.1926377940230726,1,10,1209.923085811654,4,34,0.0006930006930006,360.75,10511.559398304846,263.72595499569013,98.30549159021248,283.0340348139809,99.08610517332298,189.0177624883385
556,1323,4,1,1986,4.384109919810825,1,6,301.77163077541803,5,39,0.000755857898715,264.6,5462.672477771608,261.2590230198096,275.3579741551662,321.51247387034937,22.4618646953798,338.9307255021835
557,3475,1,1,1983,2.983447113895336,2,7,1164.76004679797,2,42,0.0005755395683453,1737.5,16497.261267249505,252.89427023535933,172.77798049816445,252.94815831078589,201.844186178022,22.120664447083502
558,1422,1,1,1958,4.837204223953131,1,1,293.9714624738114,2,67,0.00070323488045,711.0,5588.773083100155,120.67100699252433,137.49827027504253,128.5305638292044,171.84614332406449,71.71908690134754
559,3002,5,2,2014,2.4400058229365227,0,4,1230.3249327442682,7,11,0.0,428.8571428571428,15686.940420511712,355.1902482604232,33.80425768419062,195.01373246760144,189.96388783981016,299.02419375544486
560,4209,4,2,1966,4.392331723018408,0,4,958.2609569177934,6,59,0.0,701.5,16320.87031265278,210.11620026631397,223.0165245634612,207.82045052392724,310.67885928919395,175.74396311189304
561,3657,3,1,1961,2.9720419020624096,0,10,1230.4671739191406,4,64,0.0,914.25,16094.448520579544,334.6911548433264,80.57434133614431,66.32094212568941,257.0589804161256,24.98187092550602
562,1669,5,1,1978,4.087449826604432,2,9,408.3230549123312,6,47,0.0011983223487118,278.1666666666667,6817.270795545985,153.15711790191003,180.92378752683928,214.2474029660453,188.9048295581156,128.58924023749614
563,4996,1,3,2014,4.252063779134723,1,1,1174.9588575119317,4,11,0.0002001601281024,1249.0,21777.13335574686,207.68539846548927,76.71769344903,325.04219826911543,88.32683309983598,129.1037695032929
564,3677,5,2,1987,4.332174436868986,0,6,848.7654533729941,7,38,0.0,525.2857142857143,14916.607908540806,340.6015663681078,261.3527675947064,127.09814097610884,25.238930270852503,293.17821144086935
565,1858,1,2,1989,1.541660431608447,0,8,1205.1940634303685,3,36,0.0,619.3333333333334,11690.249109769691,131.13714997730716,288.1283428160502,99.4210408155238,102.85472435792052,65.81281987412133
566,864,5,3,2012,1.0958207607340458,0,7,788.4501106013373,8,13,0.0,108.0,6868.110669109453,322.8355528655131,316.070755360225,142.24712674014117,17.86117440198148,316.54064021652243
